,A,B,C,D,E,F,G,H,I,J
1179,Blue,Lime,Wheat,Olden,Charcoal,Charcoal,Crimson,Pea green,Silver,Lime
1180,Teal,Red,Olden,Blue,Coral,Khaki,Teal,Brown,Black,Magenta
1181,Red,Ivory,Cyan,Teal,Green,Purple,Khaki,Lime,Olden,Maroon
1182,Ivory,Purple,Olive,Lime,Cyan,Black,Black,Fuchsia,Charcoal,Gray
1183,Ivory,Olive,Azure,Navy blue,Lime,Crimson,Wheat,Cyan,Black,Ivory
1184,Pea green,Wheat,Charcoal,Purple,Orange,Cyan,Crimson,Brown,Magenta,Wheat
1185,Pea green,Orange,Crimson,Green,Lime,Navy blue,Navy blue,Hot pink,Silver,Ivory
1186,Olive,White,Blue,Red,Magenta,Khaki,Ivory,White,Yellow,Plum
1187,Plum,Crimson,Ivory,Wheat,Wheat,White,Coral,Silver,Navy blue,Aquamarine
1188,Coral,Khaki,Red,Coral,Wheat,Maroon,Orange,Charcoal,Coral,Silver
1189,Navy blue,White,Pea green,Blue,Blue,Olive,Khaki,Lime,Plum,Silver
1190,Crimson,Plum,Cyan,Crimson,Maroon,Crimson,Maroon,Purple,Red,Olden
1191,Magenta,Aquamarine,Khaki,Maroon,Brown,Ivory,Olive,Yellow,Teal,Magenta
1192,Navy blue,Magenta,Yellow,Orange,Olden,Red,Lime,Azure,Red,Azure
1193,Black,Navy blue,Maroon,Ivory,Yellow,Khaki,Coral,Plum,Plum,Black
1194,Plum,Orange,Plum,Teal,Olive,Olden,Blue,Blue,Gray,Crimson
1195,Khaki,Teal,Hot pink,Khaki,Wheat,Charcoal,Azure,Purple,Silver,Black
1196,Olive,Orange,Cyan,Olive,Purple,Fuchsia,Azure,Red,White,Yellow
1197,Olive,Orange,Magenta,Teal,Silver,Aquamarine,Fuchsia,Ivory,Ivory,Gray
1198,Olive,Olive,Maroon,Hot pink,Wheat,Yellow,Black,Magenta,Black,White
1199,Navy blue,Brown,Orange,Magenta,Black,Red,Maroon,Lime,Aquamarine,Fuchsia
1200,White,Fuchsia,Cyan,Black,Plum,Red,Purple,Plum,Khaki,Wheat
1201,White,Wheat,Brown,Ivory,Red,Green,Crimson,Crimson,Olden,Yellow
1202,Purple,Fuchsia,Magenta,Lime,Navy blue,Maroon,Olive,Coral,Olive,Red
1203,Pea green,Yellow,Brown,Ivory,Gray,Gray,Yellow,Brown,Pea green,Khaki
1204,Crimson,Aquamarine,Ivory,Magenta,Ivory,Black,Green,Pea green,Blue,Hot pink
1205,Crimson,Silver,Yellow,Yellow,Khaki,Cyan,Hot pink,Teal,Purple,Crimson
1206,Lime,Hot pink,Aquamarine,Orange,Red,Aquamarine,Gray,Magenta,Gray,Cyan
1207,Crimson,Green,Brown,Coral,Magenta,Khaki,Blue,Black,Orange,Maroon
1208,Maroon,Fuchsia,Wheat,Olive,Cyan,Blue,Black,Teal,Pea green,Coral
1209,Pea green,Khaki,Olive,Orange,Hot pink,Silver,Blue,Yellow,Crimson,Azure
1210,Black,Khaki,Khaki,Magenta,Gray,Olden,Pea green,Pea green,Navy blue,Magenta
1211,Khaki,White,Lime,Lime,Maroon,Green,Fuchsia,Purple,Ivory,Plum
1212,Aquamarine,Navy blue,Teal,Azure,Charcoal,Olive,Black,Maroon,Gray,Plum
1213,Purple,Gray,Hot pink,Wheat,White,White,Pea green,Khaki,Ivory,Cyan
1214,Orange,Olive,Silver,Maroon,Hot pink,Brown,Lime,Silver,Fuchsia,Plum
1215,Purple,White,Fuchsia,Teal,Blue,Azure,Navy blue,Silver,Coral,Olive
1216,Ivory,Cyan,Green,Khaki,Green,Brown,Azure,Crimson,Fuchsia,Fuchsia
1217,Red,White,Crimson,Wheat,Azure,Teal,Pea green,Fuchsia,Wheat,Hot pink
1218,Blue,Brown,Lime,Black,Hot pink,Hot pink,Azure,Charcoal,White,Aquamarine
1219,Yellow,Magenta,Aquamarine,Wheat,Hot pink,Navy blue,White,White,Yellow,Teal
1220,Charcoal,Coral,Azure,Green,Orange,Wheat,Brown,Pea green,Olive,Brown
1221,Orange,Wheat,Aquamarine,Olden,Azure,Charcoal,Olive,Gray,Plum,Green
1222,Navy blue,Khaki,Maroon,Brown,Yellow,Olden,Ivory,Teal,Orange,Magenta
1223,Orange,Aquamarine,Azure,Wheat,Plum,Cyan,Maroon,Aquamarine,Magenta,Red
1224,Khaki,Cyan,Charcoal,Cyan,White,Gray,Green,Pea green,Lime,Plum
1225,Black,Crimson,Gray,Blue,Ivory,Wheat,Ivory,Gray,Cyan,Teal
1226,Cyan,Aquamarine,Maroon,Khaki,Yellow,Coral,Wheat,Coral,Coral,Cyan
1227,Aquamarine,Blue,Brown,Teal,Crimson,Lime,Red,Olive,Red,Maroon
1228,Teal,Charcoal,Teal,Navy blue,Green,Purple,Red,Fuchsia,Cyan,Cyan
1229,Khaki,Gray,Magenta,Magenta,Blue,Gray,Black,Lime,Navy blue,Lime
1230,Navy blue,Teal,Wheat,White,Olive,Teal,Coral,Maroon,Teal,Hot pink
1231,Silver,Olden,Pea green,Teal,Gray,Fuchsia,Silver,Teal,Magenta,Khaki
1232,Pea green,Red,Navy blue,Lime,Fuchsia,Magenta,Ivory,Coral,Blue,Blue
1233,Green,Coral,Fuchsia,Khaki,Wheat,Crimson,White,Navy blue,Cyan,Teal
1234,Olden,Fuchsia,Hot pink,Olive,Plum,Magenta,Olive,Navy blue,Gray,Teal
1235,Charcoal,Purple,Black,Blue,Blue,Khaki,Pea green,Cyan,Silver,Wheat
1236,Yellow,Brown,Crimson,Orange,Gray,Plum,Hot pink,Coral,Yellow,Plum
1237,Charcoal,Wheat,Magenta,Brown,Green,Coral,Olden,Red,Khaki,Red
1238,Blue,Cyan,Cyan,Gray,Wheat,Azure,Coral,Navy blue,Lime,Navy blue
1239,Magenta,Gray,Teal,Blue,Teal,Olden,Coral,Khaki,Fuchsia,Brown
1240,Orange,Olive,Red,Cyan,Navy blue,Azure,Black,Blue,Red,Green
1241,Ivory,Fuchsia,Brown,Gray,Hot pink,Olive,Pea green,Black,Silver,Navy blue
1242,Navy blue,Green,Yellow,Fuchsia,Orange,Red,Silver,Navy blue,Wheat,Silver
1243,Fuchsia,Fuchsia,Magenta,Red,Maroon,Olive,Olden,Coral,Green,Plum
1244,Hot pink,Wheat,Brown,Khaki,Pea green,Khaki,Red,Khaki,Magenta,Aquamarine
1245,Brown,Wheat,Wheat,Black,Azure,Teal,Khaki,Orange,Charcoal,Coral
1246,Blue,Black,Magenta,Aquamarine,Green,Aquamarine,Aquamarine,Orange,Gray,Red
1247,Plum,Olden,Aquamarine,Cyan,Magenta,Red,Blue,Black,Coral,Cyan
1248,White,Plum,Wheat,Coral,Olden,Teal,Azure,Maroon,White,Charcoal
1249,Red,Olive,White,Fuchsia,Lime,Red,Pea green,Hot pink,Green,Navy blue
1250,Brown,Green,Silver,Blue,Hot pink,Yellow,Aquamarine,Fuchsia,Plum,Plum
1251,Ivory,Brown,Azure,Brown,Khaki,Crimson,Purple,Teal,Olden,Gray
1252,Orange,Olden,Black,Azure,Aquamarine,Black,Crimson,Cyan,Pea green,Fuchsia
1253,Pea green,White,Olden,Red,Hot pink,Blue,Orange,Black,Magenta,Gray
1254,Magenta,Green,Wheat,Orange,Green,Maroon,Aquamarine,Coral,Teal,Magenta
1255,Charcoal,White,Maroon,Maroon,Ivory,Yellow,Orange,Olden,Charcoal,Lime
1256,Purple,Ivory,Charcoal,Lime,Cyan,Ivory,Silver,Maroon,Teal,Wheat
1257,Brown,Magenta,Brown,Silver,Navy blue,Pea green,Charcoal,Black,Cyan,Charcoal
1258,Yellow,Olden,Olive,Plum,Cyan,Gray,Crimson,Black,Fuchsia,Orange
1259,Charcoal,Fuchsia,Navy blue,Plum,Silver,Khaki,Teal,Charcoal,Pea green,Black
1260,Gray,Charcoal,Maroon,Olden,Green,Yellow,Hot pink,Red,Olive,Cyan
1261,Azure,Silver,Maroon,Plum,Aquamarine,Navy blue,White,Red,Ivory,Olive
1262,Ivory,Black,White,Hot pink,Aquamarine,Azure,Green,Navy blue,Azure,Hot pink
1263,White,Cyan,Orange,Pea green,Coral,Green,Magenta,Maroon,Aquamarine,Brown
1264,Lime,Fuchsia,Navy blue,Khaki,Khaki,Yellow,Brown,Plum,Olive,Fuchsia
1265,Pea green,Silver,Charcoal,Teal,Coral,Blue,Maroon,Green,Silver,Khaki
1266,Blue,Charcoal,Gray,Olden,Ivory,Maroon,Crimson,Black,Teal,Magenta
1267,Silver,Hot pink,Green,Olden,Gray,Olden,Olden,White,White,Green
1268,Ivory,Hot pink,Plum,Purple,Aquamarine,Navy blue,Olive,Green,Gray,Teal
1269,Blue,Coral,Orange,Purple,Red,Orange,Crimson,Maroon,Silver,Ivory
1270,Black,Red,Azure,Maroon,Wheat,Lime,Cyan,Gray,Cyan,Coral
1271,Magenta,Teal,Lime,Olden,Blue,Azure,Aquamarine,Silver,Maroon,Ivory
1272,Olden,Wheat,Blue,White,Teal,Azure,Navy blue,Purple,Red,Aquamarine
1273,Charcoal,Khaki,Plum,Silver,Plum,Black,Purple,Khaki,Brown,White
1274,Red,Hot pink,Azure,Crimson,Yellow,Crimson,Maroon,Coral,Brown,Orange
1275,Maroon,Wheat,Red,Olive,Aquamarine,Magenta,Magenta,Magenta,Wheat,Crimson
1276,Charcoal,Green,Plum,Teal,Black,Blue,Magenta,Pea green,Khaki,White
1277,Brown,Coral,Lime,Cyan,Green,Navy blue,Ivory,Azure,Maroon,Maroon
1278,Blue,Yellow,Magenta,Orange,Charcoal,Gray,Purple,Hot pink,Charcoal,Magenta
1279,Hot pink,Olden,Silver,Blue,Navy blue,Silver,White,Cyan,Cyan,Yellow
1280,Coral,Pea green,Brown,Khaki,Purple,Charcoal,Blue,Olden,Fuchsia,Green
1281,Teal,White,Coral,Plum,Gray,Wheat,Aquamarine,Magenta,Teal,Orange
1282,Teal,Red,Cyan,Yellow,Azure,Crimson,Silver,Ivory,Khaki,Khaki
1283,Aquamarine,White,Aquamarine,Gray,Teal,Coral,Teal,Hot pink,Cyan,Lime
1284,Silver,Aquamarine,Blue,Blue,Coral,Aquamarine,Hot pink,Green,Black,Teal
1285,Cyan,Ivory,Magenta,Navy blue,Olden,Orange,Crimson,Blue,Purple,Black
1286,Purple,Hot pink,Khaki,Navy blue,Navy blue,Navy blue,Brown,Gray,Teal,Khaki
1287,Brown,Ivory,Ivory,White,Cyan,Maroon,Teal,Lime,Olden,Azure
1288,Coral,Ivory,Yellow,Pea green,Maroon,Cyan,Ivory,Purple,Khaki,Maroon
1289,Ivory,Gray,Teal,Olive,Blue,Yellow,Coral,White,Coral,Black
1290,Black,Red,Silver,Aquamarine,Olive,Fuchsia,Cyan,Magenta,Khaki,Azure
1291,Coral,Cyan,Ivory,Orange,White,Khaki,Blue,Navy blue,Olden,Brown
1292,Charcoal,Olden,White,White,White,Brown,Crimson,Azure,Red,Khaki
1293,Magenta,Hot pink,Magenta,White,Ivory,Coral,Brown,Hot pink,Ivory,Navy blue
1294,Ivory,Olden,Olive,Red,Aquamarine,Brown,Ivory,Blue,Yellow,Silver
1295,Maroon,Ivory,Charcoal,Red,Crimson,Olden,Silver,Orange,Charcoal,Purple
1296,Black,Azure,Teal,Silver,Wheat,Brown,Aquamarine,Red,Olden,Olden
1297,Olden,Hot pink,Hot pink,Maroon,Yellow,Pea green,Blue,Olive,Yellow,Teal
1298,Hot pink,Magenta,Magenta,Silver,Orange,Silver,Blue,Orange,Wheat,Azure
1299,Blue,Khaki,Plum,Magenta,Red,Gray,Magenta,Olden,Red,Purple
1300,Fuchsia,Teal,Pea green,Magenta,Ivory,Olive,Charcoal,Yellow,Teal,Plum
1301,Khaki,Blue,Aquamarine,White,Aquamarine,Blue,Coral,Navy blue,Ivory,White
1302,Wheat,Black,Olden,Magenta,Magenta,Maroon,Azure,Magenta,Pea green,Lime
1303,Ivory,Aquamarine,Yellow,Olden,Ivory,Olden,Lime,Coral,Navy blue,Pea green
1304,Maroon,Maroon,Brown,Brown,Blue,Olive,Brown,Magenta,Wheat,Navy blue
1305,Gray,Khaki,Blue,Olden,Navy blue,Lime,Charcoal,Navy blue,Cyan,Magenta
1306,Coral,Navy blue,Crimson,Teal,Yellow,Olden,Orange,Orange,Pea green,Fuchsia
1307,Wheat,Red,White,Ivory,Brown,Azure,Yellow,White,Maroon,Charcoal
1308,Magenta,Khaki,Purple,Khaki,Black,Khaki,Fuchsia,Brown,Khaki,White
1309,Fuchsia,Crimson,Green,Brown,Olive,Teal,Fuchsia,Teal,Azure,Magenta
1310,Lime,White,Olive,Wheat,Purple,Charcoal,Olden,Crimson,Navy blue,Azure
1311,Crimson,Orange,Hot pink,Orange,Olden,Hot pink,Yellow,Lime,Teal,Green
1312,Fuchsia,Cyan,Charcoal,Black,Yellow,Green,Aquamarine,Plum,Silver,Lime
1313,Navy blue,Hot pink,Silver,Magenta,Red,Magenta,Charcoal,Teal,Gray,Ivory
1314,Silver,Teal,Pea green,Olive,Crimson,Hot pink,Ivory,Teal,Fuchsia,Lime
1315,Ivory,Wheat,Gray,Wheat,Hot pink,Maroon,Yellow,Fuchsia,Charcoal,Azure
1316,Coral,Crimson,Aquamarine,Red,Aquamarine,Black,Wheat,Gray,Olden,Yellow
1317,Azure,Black,Wheat,Khaki,Plum,Gray,Aquamarine,Black,Blue,Hot pink
1318,Teal,White,Brown,Navy blue,Fuchsia,Wheat,Yellow,Green,Blue,Khaki
1319,Silver,Charcoal,Charcoal,Aquamarine,Hot pink,White,Wheat,Olive,Brown,Khaki
1320,Brown,Aquamarine,Aquamarine,White,Plum,Orange,Olden,Cyan,Green,Red
1321,Navy blue,Olden,Olden,Lime,Khaki,Gray,Pea green,Charcoal,Orange,Charcoal
1322,Green,Azure,Pea green,Maroon,Red,Orange,Lime,Cyan,Aquamarine,Olive
1323,Navy blue,Maroon,Fuchsia,Maroon,Wheat,Lime,White,Coral,Ivory,Yellow
1324,Cyan,Azure,Teal,Olden,Ivory,Olive,Olive,Olive,Green,Silver
1325,Orange,Plum,Brown,Wheat,Charcoal,Khaki,Purple,Olive,Brown,Blue
1326,Silver,Gray,Hot pink,Cyan,Maroon,Cyan,Teal,Pea green,Orange,Coral
1327,Gray,Silver,Plum,Purple,Crimson,Hot pink,Gray,Coral,Hot pink,Crimson
1328,Plum,Coral,Pea green,Black,Fuchsia,Aquamarine,Charcoal,Pea green,Hot pink,Ivory
1329,Gray,Navy blue,Wheat,Yellow,Magenta,Gray,Charcoal,Purple,Gray,Red
1330,Plum,Black,Fuchsia,White,Aquamarine,Fuchsia,Brown,Azure,Khaki,Lime
1331,Orange,Gray,Cyan,Navy blue,Wheat,Magenta,Navy blue,Gray,Orange,Red
1332,Orange,Cyan,Fuchsia,Gray,Navy blue,Purple,Green,Aquamarine,Cyan,Pea green
1333,Maroon,Pea green,Teal,White,Aquamarine,Pea green,Orange,Coral,White,Lime
1334,Ivory,Azure,Black,Maroon,Teal,Olive,Maroon,Hot pink,Orange,Yellow
1335,Coral,Plum,Orange,Crimson,Coral,Silver,White,Ivory,Wheat,Orange
1336,Fuchsia,Magenta,Charcoal,Azure,Cyan,Cyan,Red,Plum,Plum,Orange
1337,Maroon,Olden,Charcoal,Lime,Red,Red,Cyan,Gray,Cyan,Khaki
1338,Green,Olive,Silver,Plum,Navy blue,Hot pink,Navy blue,Azure,Pea green,Lime
1339,Charcoal,Gray,Plum,Charcoal,Maroon,Blue,Pea green,Ivory,Azure,Crimson
1340,Wheat,Navy blue,Cyan,Brown,Maroon,Silver,Olden,Azure,Silver,Azure
1341,Silver,Red,Khaki,Yellow,Olden,Lime,Navy blue,Pea green,Navy blue,Crimson
1342,Olive,White,Plum,Yellow,Maroon,Yellow,Silver,Black,Crimson,Azure
1343,Olden,Purple,Coral,Cyan,Aquamarine,Black,Purple,Ivory,Yellow,Gray
1344,Teal,Wheat,Silver,Wheat,Purple,Purple,Charcoal,Yellow,Cyan,Gray
1345,Ivory,Green,Coral,Maroon,Hot pink,Gray,Ivory,Lime,Red,Coral
1346,Navy blue,Azure,Teal,Olive,Lime,Navy blue,Gray,Yellow,Olive,Ivory
1347,Charcoal,Ivory,Khaki,Coral,Pea green,Purple,Purple,Green,Brown,Cyan
1348,Green,Magenta,Purple,Teal,Maroon,Red,Navy blue,Hot pink,Navy blue,Cyan
1349,Olden,Wheat,Maroon,Navy blue,Hot pink,Charcoal,Blue,Khaki,White,Orange
1350,Aquamarine,Pea green,Khaki,Fuchsia,Silver,Pea green,Coral,Gray,Purple,Olden
1351,Pea green,Maroon,Olive,Red,Khaki,Black,Crimson,Olive,Navy blue,Khaki
1352,Brown,Brown,Red,Aquamarine,Blue,Olive,Olive,Cyan,Fuchsia,Olive
1353,Olive,Green,Olive,Red,Plum,Orange,Gray,Olden,Olive,Brown
1354,Plum,Khaki,Azure,Cyan,Hot pink,Fuchsia,Gray,Charcoal,Brown,Orange
1355,Magenta,Maroon,Crimson,Yellow,Blue,Orange,Plum,Crimson,Charcoal,White
1356,Lime,Pea green,White,Magenta,White,Magenta,Cyan,Wheat,Purple,Red
1357,Teal,Aquamarine,White,Magenta,Olden,Khaki,Blue,Aquamarine,Green,Crimson
1358,Green,Pea green,Silver,Fuchsia,Yellow,Hot pink,Teal,Teal,Olden,Red
1359,Khaki,Pea green,Hot pink,Black,Ivory,Cyan,Khaki,Azure,Coral,Olden
1360,Lime,Purple,Olden,Gray,Teal,Pea green,Aquamarine,Green,Coral,Silver
1361,White,Teal,Red,Fuchsia,Olden,Maroon,Plum,Olden,Magenta,Silver
1362,White,Crimson,Plum,Plum,Pea green,White,Orange,Maroon,Maroon,Maroon
1363,Ivory,Crimson,Brown,Plum,Fuchsia,Purple,Crimson,Blue,Aquamarine,Gray
1364,Azure,Plum,Hot pink,Charcoal,Hot pink,Fuchsia,Brown,Khaki,Crimson,Gray
1365,Aquamarine,Charcoal,Brown,Silver,Olive,Lime,Aquamarine,Khaki,Orange,Maroon
1366,Maroon,Orange,Teal,Yellow,Hot pink,Magenta,Wheat,Ivory,Aquamarine,Yellow
1367,Maroon,Purple,Black,Navy blue,Maroon,White,Hot pink,Green,Pea green,Wheat
1368,Ivory,Silver,Wheat,Plum,Teal,Khaki,Lime,Blue,Silver,Hot pink
1369,Ivory,Olive,Aquamarine,Hot pink,Aquamarine,Yellow,Green,Silver,Gray,Crimson
1370,Red,Khaki,Magenta,Teal,Purple,Purple,White,Purple,Hot pink,Pea green
1371,Coral,Aquamarine,Red,Aquamarine,Coral,Ivory,Aquamarine,Coral,Yellow,Olive
1372,Crimson,Azure,Teal,Cyan,Brown,Black,Hot pink,Khaki,Yellow,Crimson
1373,Cyan,Purple,Black,Wheat,Red,Yellow,Blue,Olive,Red,Orange
1374,Teal,Hot pink,Wheat,Khaki,Pea green,Pea green,White,Crimson,Crimson,Wheat
1375,Purple,Blue,Cyan,Coral,Black,Azure,Charcoal,Aquamarine,Pea green,White
1376,Aquamarine,Cyan,Ivory,Hot pink,Fuchsia,Red,Khaki,Magenta,Khaki,Charcoal
1377,Fuchsia,White,Navy blue,Azure,Teal,White,Pea green,Red,Maroon,White
1378,Brown,Hot pink,Coral,Blue,Maroon,Brown,Charcoal,Olive,Olive,Brown
1379,Blue,Purple,Khaki,Coral,Fuchsia,Hot pink,Brown,Maroon,Gray,Silver
1380,Pea green,Black,Purple,Brown,Fuchsia,Khaki,Aquamarine,Olive,Blue,White
1381,Silver,Wheat,Yellow,Ivory,Fuchsia,Olive,Purple,Purple,Ivory,Gray
1382,Green,Green,Navy blue,Olive,Red,Silver,Pea green,Olive,White,Charcoal
1383,White,Silver,Plum,Olden,Hot pink,Khaki,Yellow,Olden,Lime,Yellow
1384,Coral,Green,Blue,Olden,Blue,Plum,Gray,Yellow,Azure,Ivory
1385,Brown,White,Brown,Crimson,Yellow,Green,Teal,White,Black,Lime
1386,Green,Charcoal,Silver,Fuchsia,Hot pink,Fuchsia,Plum,Purple,Wheat,Gray
1387,Lime,Pea green,Olive,Blue,Blue,White,White,Yellow,Blue,Silver
1388,Magenta,Blue,Hot pink,Charcoal,Blue,Gray,Olden,Khaki,Silver,Coral
1389,Wheat,Olden,Olive,Gray,Cyan,Cyan,Charcoal,Brown,Blue,Wheat
1390,Ivory,Black,Teal,Aquamarine,Blue,Teal,Blue,Green,Wheat,Fuchsia
1391,Ivory,Magenta,Blue,Khaki,Black,Blue,Green,Fuchsia,Ivory,Silver
1392,Green,Red,Charcoal,Aquamarine,Brown,Olden,Charcoal,Hot pink,Fuchsia,Pea green
1393,Khaki,Aquamarine,Maroon,Red,Cyan,Blue,Teal,Olden,Silver,White
1394,Lime,Azure,Hot pink,White,Red,Plum,Pea green,White,Navy blue,Crimson
1395,Gray,Magenta,Pea green,Orange,Green,Lime,Pea green,Azure,Plum,Charcoal
1396,Purple,Fuchsia,Pea green,Purple,Maroon,Magenta,Coral,Crimson,Charcoal,Green
1397,Silver,Ivory,Charcoal,Navy blue,Orange,Blue,Olive,Silver,Charcoal,Lime
1398,Pea green,Azure,Khaki,Teal,Orange,Wheat,Ivory,White,Silver,Blue
1399,Teal,Yellow,Orange,Black,Pea green,Yellow,Gray,Ivory,Purple,Wheat
